src_ip,dst_ip,src_port,dst_port,protocol,app,domain,packets,bytes,start_ts,status,country
192.168.51.232,57.144.42.34,56535,443,UDP,Instagram,z-p42-instagram.c10r.instagram.com,250,130541,1772215315,FORWARDED,USA
192.168.51.190,224.0.0.252,49204,5355,UDP,Unknown,,1,64,1772215321,FORWARDED,Unknown
192.168.52.124,239.255.255.250,62087,1900,UDP,Unknown,,1,179,1772215321,FORWARDED,Unknown
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,450,416627,1772215315,FORWARDED,LAN
192.168.51.190,224.0.0.252,61918,5355,UDP,Unknown,,1,75,1772215321,FORWARDED,Unknown
192.168.51.190,192.168.55.255,137,137,UDP,Unknown,,1,110,1772215321,FORWARDED,LAN
192.168.51.232,57.144.42.192,57129,443,TCP,Facebook,instagram.c10r.facebook.com,1,66,1772215321,FORWARDED,USA
192.168.51.232,192.168.3.8,63759,53,UDP,DNS,,1,79,1772215321,FORWARDED,LAN
192.168.51.232,192.168.3.8,57864,53,UDP,DNS,,1,79,1772215321,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,63759,UDP,DNS,,1,185,1772215321,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,57864,UDP,DNS,,1,124,1772215321,FORWARDED,LAN
57.144.42.192,192.168.51.232,443,57129,TCP,Instagram,instagram.c10r.instagram.com,1,66,1772215321,FORWARDED,LAN
192.168.51.232,192.168.3.8,58386,53,UDP,DNS,,1,91,1772215321,FORWARDED,LAN
192.168.51.232,192.168.3.8,50555,53,UDP,DNS,,1,91,1772215321,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,50555,UDP,DNS,,1,107,1772215321,FORWARDED,LAN
192.168.51.232,116.119.82.145,51762,443,UDP,Facebook,scontent.fmaa12-2.fna.fbcdn.net,1,1292,1772215321,FORWARDED,India
192.168.3.8,192.168.51.232,53,58386,UDP,DNS,,1,113,1772215321,FORWARDED,LAN
116.119.82.145,192.168.51.232,443,51762,UDP,Facebook,scontent.fmaa12-2.fna.fbcdn.net,1,1274,1772215321,FORWARDED,LAN
192.168.51.232,192.168.3.8,50623,53,UDP,DNS,,1,82,1772215322,FORWARDED,LAN
192.168.51.232,192.168.3.8,54667,53,UDP,DNS,,1,82,1772215322,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,50623,UDP,DNS,,1,182,1772215322,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,54667,UDP,DNS,,1,122,1772215322,FORWARDED,LAN
192.168.51.232,57.144.42.141,51620,443,TCP,Facebook,star.c10r.facebook.com,1,66,1772215322,FORWARDED,USA
57.144.42.141,192.168.51.232,443,51620,TCP,Facebook,star.c10r.facebook.com,1,66,1772215322,FORWARDED,LAN
192.168.51.232,192.168.3.8,64502,53,UDP,DNS,,1,87,1772215322,FORWARDED,LAN
192.168.51.232,192.168.3.8,60053,53,UDP,DNS,,1,87,1772215322,FORWARDED,LAN
192.168.51.232,172.31.0.25,49666,53,UDP,DNS,,1,87,1772215322,FORWARDED,LAN
192.168.51.232,172.31.0.25,60834,53,UDP,DNS,,1,87,1772215322,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,60053,UDP,DNS,,1,141,1772215322,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,64502,UDP,DNS,,1,206,1772215322,FORWARDED,LAN
192.168.51.232,57.144.42.192,58300,443,TCP,Facebook,instagram.c10r.facebook.com,1,66,1772215322,FORWARDED,USA
57.144.42.192,192.168.51.232,443,58300,TCP,Facebook,instagram.c10r.facebook.com,1,66,1772215322,FORWARDED,LAN
192.168.51.236,224.0.0.251,5353,5353,UDP,Unknown,,1,87,1772215322,FORWARDED,Unknown
57.144.42.192,192.168.51.232,443,57129,TCP,Facebook,instagram.c10r.facebook.com,50,9918,1772215321,FORWARDED,LAN
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,500,453799,1772215315,FORWARDED,LAN
192.168.51.236,239.255.255.250,60471,1900,UDP,Unknown,,1,167,1772215323,FORWARDED,Unknown
192.168.51.232,57.144.42.192,57129,443,TCP,Facebook,instagram.c10r.facebook.com,50,9258,1772215321,FORWARDED,USA
192.168.51.232,57.144.42.145,49949,443,TCP,Facebook,dgw.c10r.facebook.com,50,43123,1772215320,FORWARDED,USA
192.168.51.232,192.168.3.8,50353,53,UDP,DNS,,1,76,1772215323,FORWARDED,LAN
192.168.51.232,192.168.3.8,63398,53,UDP,DNS,,1,76,1772215323,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,50353,UDP,DNS,,1,186,1772215323,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,63398,UDP,DNS,,1,121,1772215323,FORWARDED,LAN
192.168.51.232,57.144.42.1,61168,443,UDP,Facebook,star-mini.c10r.facebook.com,1,1292,1772215323,FORWARDED,USA
57.144.42.145,192.168.51.232,443,49949,TCP,Facebook,dgw.c10r.facebook.com,50,8003,1772215320,FORWARDED,LAN
57.144.42.1,192.168.51.232,443,61168,UDP,Facebook,star-mini.c10r.facebook.com,1,1274,1772215323,FORWARDED,LAN
192.168.51.232,57.144.42.34,56535,443,UDP,Instagram,z-p42-instagram.c10r.instagram.com,300,150949,1772215315,FORWARDED,USA
192.168.51.190,224.0.0.252,50799,5355,UDP,Unknown,,1,64,1772215324,FORWARDED,Unknown
192.168.22.255,192.168.51.232,54002,135,TCP,Unknown,,1,74,1772215324,FORWARDED,LAN
192.168.51.232,192.168.3.8,49896,53,UDP,DNS,,1,80,1772215324,FORWARDED,LAN
192.168.51.232,192.168.3.8,60633,53,UDP,DNS,,1,80,1772215324,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,60633,UDP,DNS,,1,126,1772215324,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,49896,UDP,DNS,,1,167,1772215324,FORWARDED,LAN
192.168.51.232,142.250.29.94,52300,443,UDP,HTTPS,beacons-handoff.gcp.gvt2.com,1,1292,1772215324,FORWARDED,USA
142.250.29.94,192.168.51.232,443,52300,UDP,HTTPS,beacons-handoff.gcp.gvt2.com,1,82,1772215324,FORWARDED,LAN
192.168.52.142,224.0.0.251,5353,5353,UDP,Unknown,,100,46271,1772215254,FORWARDED,Unknown
192.168.51.146,239.255.255.250,45082,1900,UDP,Unknown,,1,167,1772215325,FORWARDED,Unknown
57.144.42.34,192.168.51.232,443,56535,UDP,Instagram,z-p42-instagram.c10r.instagram.com,550,488091,1772215315,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,600,701104,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,650,759204,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,700,822904,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,750,886604,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,800,950304,1772215319,FORWARDED,LAN
192.168.51.232,116.119.226.160,57799,443,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,150,28104,1772215319,FORWARDED,India
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,850,1014004,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1650,2046497,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1700,2110197,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,900,1077704,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1750,2173897,1772215319,FORWARDED,LAN
192.168.51.232,116.119.69.97,54735,443,UDP,QUIC,[QUIC/Encrypted],250,30127,1772215319,FORWARDED,India
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,950,1141404,1772215319,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1800,2237597,1772215319,FORWARDED,LAN
192.168.51.232,192.168.3.8,55990,53,UDP,DNS,,1,91,1772215325,FORWARDED,LAN
192.168.51.232,192.168.3.8,57187,53,UDP,DNS,,1,91,1772215325,FORWARDED,LAN
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1850,2301297,1772215319,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,57187,UDP,DNS,,1,107,1772215325,FORWARDED,LAN
192.168.3.8,192.168.51.232,53,55990,UDP,DNS,,1,113,1772215325,FORWARDED,LAN
192.168.51.232,116.119.69.82,65053,443,TCP,Facebook,scontent.fmaa12-1.fna.fbcdn.net,1,66,1772215325,FORWARDED,India
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1900,2364997,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1000,1205104,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1050,1268804,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1100,1332504,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1150,1396204,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1200,1459904,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1250,1523604,1772215319,FORWARDED,LAN
192.168.51.232,116.119.226.160,57799,443,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,200,31970,1772215319,FORWARDED,India
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1300,1587304,1772215319,FORWARDED,LAN
116.119.69.82,192.168.51.232,443,65053,TCP,Facebook,scontent.fmaa12-1.fna.fbcdn.net,1,66,1772215325,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1350,1651004,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1400,1714704,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1450,1778404,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9350,11867851,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9400,11931551,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9450,11995251,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9500,12058951,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9550,12122651,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1500,1831704,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1550,1895404,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1600,1959104,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9600,12186351,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1650,2022804,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1700,2086504,1772215319,FORWARDED,LAN
192.168.51.232,116.119.226.160,57799,443,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,250,38189,1772215319,FORWARDED,India
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1750,2150204,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1800,2213904,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9650,12250051,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1850,2277604,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1900,2341304,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,1950,2405004,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2000,2468704,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9700,12313751,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2050,2532404,1772215319,FORWARDED,LAN
192.168.51.232,116.119.82.164,49665,443,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,1050,97965,1772215319,FORWARDED,India
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2100,2596104,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9750,12377451,1772215319,FORWARDED,LAN
116.119.82.164,192.168.51.232,443,49665,UDP,Facebook,instagram.fmaa12-2.fna.fbcdn.net,9800,12441151,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2150,2659804,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2200,2723504,1772215319,FORWARDED,LAN
57.144.42.192,192.168.51.232,443,57129,TCP,Facebook,instagram.c10r.facebook.com,100,29008,1772215321,FORWARDED,LAN
192.168.51.232,116.119.226.160,57799,443,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,300,42061,1772215319,FORWARDED,India
116.119.69.97,192.168.51.232,443,54735,UDP,Facebook,instagram.fmaa12-1.fna.fbcdn.net,1950,2417561,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2250,2787204,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2300,2850904,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2350,2914604,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2400,2978304,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2450,3042004,1772215319,FORWARDED,LAN
116.119.226.160,192.168.51.232,443,57799,UDP,Facebook,instagram.fmaa16-2.fna.fbcdn.net,2500,3105704,1772215319,FORWARDED,LAN
